,"('video_name', '')","('diapo', '')","('frameTimeWindow', '')",ypredict
89,Test_pour_AFPA,11,435,0.0
90,Test_pour_AFPA,11,440,0.0
91,Test_pour_AFPA,11,445,0.0
92,Test_pour_AFPA,11,450,0.0
93,Test_pour_AFPA,11,455,0.0
94,Test_pour_AFPA,11,460,0.0
95,Test_pour_AFPA,11,465,0.0
96,Test_pour_AFPA,11,470,0.0
97,Test_pour_AFPA,11,475,0.0
98,Test_pour_AFPA,11,480,0.0
99,Test_pour_AFPA,12,480,0.0
100,Test_pour_AFPA,12,485,0.0
101,Test_pour_AFPA,12,490,0.0
102,Test_pour_AFPA,12,495,0.0
103,Test_pour_AFPA,12,500,0.0
104,Test_pour_AFPA,12,505,0.0
105,Test_pour_AFPA,12,510,0.0
106,Test_pour_AFPA,12,515,0.0
107,Test_pour_AFPA,12,520,0.0
108,Test_pour_AFPA,12,525,0.0
109,Test_pour_AFPA,12,530,0.0
110,Test_pour_AFPA,12,535,0.0
111,Test_pour_AFPA,12,540,0.0
112,Test_pour_AFPA,12,545,0.0
113,Test_pour_AFPA,12,550,0.0
114,Test_pour_AFPA,12,555,0.0
115,Test_pour_AFPA,12,560,0.0
116,Test_pour_AFPA,12,565,1.0
117,Test_pour_AFPA,12,570,1.0
118,Test_pour_AFPA,12,575,1.0
119,Test_pour_AFPA,12,580,1.0
120,Test_pour_AFPA,12,585,1.0
121,Test_pour_AFPA,12,590,1.0
122,Test_pour_AFPA,12,595,1.0
123,Test_pour_AFPA,12,600,1.0
124,Test_pour_AFPA,12,605,1.0
125,Test_pour_AFPA,12,610,1.0
126,Test_pour_AFPA,12,615,1.0
127,Test_pour_AFPA,12,620,1.0
128,Test_pour_AFPA,12,625,1.0
129,Test_pour_AFPA,12,630,1.0
130,Test_pour_AFPA,12,635,1.0
131,Test_pour_AFPA,12,640,1.0
132,Test_pour_AFPA,12,645,1.0
133,Test_pour_AFPA,12,650,1.0
134,Test_pour_AFPA,17,650,1.0
135,Test_pour_AFPA,17,655,1.0
136,Test_pour_AFPA,17,660,1.0
137,Test_pour_AFPA,17,665,1.0
138,Test_pour_AFPA,17,670,1.0
139,Test_pour_AFPA,17,675,1.0
140,Test_pour_AFPA,18,680,1.0
141,Test_pour_AFPA,18,685,1.0
142,Test_pour_AFPA,18,690,1.0
143,Test_pour_AFPA,18,695,0.0
144,Test_pour_AFPA,18,700,0.0
145,Test_pour_AFPA,18,705,0.0
146,Test_pour_AFPA,18,710,0.0
147,Test_pour_AFPA,18,715,0.0
148,Test_pour_AFPA,18,720,0.0
149,Test_pour_AFPA,18,725,0.0
150,Test_pour_AFPA,18,730,0.0
151,Test_pour_AFPA,18,735,0.0
152,Test_pour_AFPA,18,740,0.0
153,Test_pour_AFPA,18,745,1.0
154,Test_pour_AFPA,18,750,1.0
155,Test_pour_AFPA,18,755,1.0
156,Test_pour_AFPA,18,760,1.0
157,Test_pour_AFPA,18,765,1.0
158,Test_pour_AFPA,18,770,1.0
159,Test_pour_AFPA,18,775,1.0
160,Test_pour_AFPA,18,780,1.0
161,Test_pour_AFPA,18,785,1.0
162,Test_pour_AFPA,18,790,1.0
163,Test_pour_AFPA,18,795,1.0
164,Test_pour_AFPA,18,800,1.0
165,Test_pour_AFPA,18,805,1.0
166,Test_pour_AFPA,18,810,1.0
167,Test_pour_AFPA,18,815,1.0
168,Test_pour_AFPA,18,820,1.0
169,Test_pour_AFPA,18,825,1.0
170,Test_pour_AFPA,18,830,1.0
171,Test_pour_AFPA,18,835,1.0
172,Test_pour_AFPA,18,840,1.0
173,Test_pour_AFPA,18,845,1.0
174,Test_pour_AFPA,18,850,1.0
175,Test_pour_AFPA,18,855,1.0
176,Test_pour_AFPA,18,860,1.0
177,Test_pour_AFPA,18,865,1.0
178,Test_pour_AFPA,18,870,1.0
179,Test_pour_AFPA,18,875,1.0
180,Test_pour_AFPA,18,880,1.0
181,Test_pour_AFPA,18,885,1.0
182,Test_pour_AFPA,18,890,1.0
183,Test_pour_AFPA,18,895,1.0
184,Test_pour_AFPA,18,900,1.0
185,Test_pour_AFPA,18,905,1.0
186,Test_pour_AFPA,18,910,1.0
187,Test_pour_AFPA,18,915,1.0
188,Test_pour_AFPA,18,920,0.0
189,Video_1,1,0,0.0
190,Video_1,1,5,0.0
191,Video_1,1,10,0.0
192,Video_1,1,15,0.0
193,Video_1,1,20,0.0
194,Video_1,1,25,0.0
195,Video_1,1,30,0.0
196,Video_1,1,35,0.0
197,Video_1,1,40,0.0
198,Video_1,1,45,0.0
199,Video_1,1,50,0.0
200,Video_1,1,55,0.0
201,Video_1,1,60,0.0
202,Video_1,1,65,0.0
203,Video_1,1,70,0.0
204,Video_1,1,75,0.0
205,Video_1,1,80,0.0
206,Video_1,1,85,0.0
207,Video_1,1,90,0.0
208,Video_1,1,95,0.0
209,Video_1,1,100,0.0
210,Video_1,1,105,0.0
211,Video_1,8,110,0.0
212,Video_1,8,115,0.0
213,Video_1,8,120,0.0
214,Video_1,8,125,0.0
215,Video_1,8,130,0.0
216,Video_1,8,135,0.0
217,Video_1,8,140,0.0
218,Video_1,8,145,0.0
219,Video_1,8,150,0.0
220,Video_1,8,155,0.0
221,Video_1,9,160,0.0
222,Video_1,9,165,0.0
223,Video_1,9,170,0.0
224,Video_1,9,175,0.0
225,Video_1,9,180,0.0
226,Video_1,9,185,0.0
227,Video_1,9,190,0.0
228,Video_1,9,195,0.0
229,Video_1,9,200,0.0
230,Video_1,9,205,0.0
231,Video_1,9,210,0.0
232,Video_1,9,215,0.0
233,Video_1,9,220,0.0
234,Video_1,9,225,0.0
235,Video_1,9,230,0.0
236,Video_1,9,235,0.0
237,Video_1,9,240,0.0
238,Video_1,9,245,0.0
239,Video_1,9,250,0.0
240,Video_1,9,255,0.0
241,Video_1,10,255,0.0
242,Video_1,10,260,0.0
243,Video_1,10,265,0.0
244,Video_1,10,270,0.0
245,Video_1,10,275,0.0
246,Video_1,10,280,0.0
247,Video_1,10,285,0.0
248,Video_1,10,290,0.0
249,Video_1,10,295,0.0
250,Video_1,10,300,0.0
251,Video_1,10,305,0.0
252,Video_1,10,310,0.0
253,Video_1,10,315,0.0
254,Video_1,10,320,0.0
255,Video_1,10,325,0.0
256,Video_1,11,325,0.0
257,Video_1,11,330,0.0
258,Video_1,11,335,0.0
259,Video_1,11,340,0.0
260,Video_1,11,345,0.0
261,Video_1,11,350,1.0
262,Video_1,11,355,1.0
263,Video_1,11,360,1.0
264,Video_1,11,365,1.0
265,Video_1,11,370,1.0
266,Video_1,11,375,1.0
267,Video_1,11,380,1.0
268,Video_1,11,385,1.0
269,Video_1,11,390,1.0
270,Video_1,11,395,1.0
271,Video_1,11,400,1.0
272,Video_1,11,405,1.0
273,Video_1,11,410,1.0
274,Video_1,11,415,1.0
275,Video_1,11,420,1.0
276,Video_1,12,420,1.0
277,Video_1,12,425,1.0
278,Video_1,12,430,1.0
279,Video_1,12,435,1.0
280,Video_1,12,440,1.0
281,Video_1,12,445,0.0
282,Video_1,12,450,0.0
283,Video_1,12,455,0.0
284,Video_1,12,460,0.0
285,Video_1,12,465,0.0
286,Video_1,12,470,0.0
287,Video_1,12,475,0.0
288,Video_1,12,480,0.0
289,Video_1,12,485,0.0
290,Video_1,12,490,0.0
291,Video_1,12,495,0.0
292,Video_1,12,500,0.0
293,Video_1,12,505,0.0
294,Video_1,12,510,0.0
295,Video_1,12,515,0.0
296,Video_1,12,520,0.0
297,Video_1,12,525,0.0
298,Video_1,12,530,0.0
299,Video_1,12,535,1.0
300,Video_1,12,540,1.0
301,Video_1,12,545,1.0
302,Video_1,12,550,1.0
303,Video_1,12,555,1.0
304,Video_1,12,560,1.0
305,Video_1,17,560,1.0
306,Video_1,17,565,1.0
307,Video_1,17,570,1.0
308,Video_1,17,575,1.0
309,Video_1,17,580,1.0
310,Video_1,17,585,1.0
311,Video_1,17,590,1.0
312,Video_1,18,590,1.0
313,Video_1,18,595,1.0
314,Video_1,18,600,1.0
315,Video_1,18,605,1.0
316,Video_1,18,610,1.0
317,Video_1,18,615,1.0
318,Video_1,18,620,1.0
319,Video_1,18,625,1.0
320,Video_1,18,630,1.0
321,Video_1,18,635,1.0
322,Video_1,18,640,1.0
323,Video_1,18,645,1.0
324,Video_1,18,650,1.0
325,Video_1,18,655,1.0
326,Video_1,18,660,1.0
327,Video_1,18,665,1.0
328,Video_1,18,670,1.0
329,Video_1,18,675,1.0
330,Video_1,18,680,1.0
331,Video_1,18,685,1.0
332,Video_1,18,690,1.0
333,Video_1,18,695,1.0
334,Video_1,18,700,1.0
335,Video_1,18,705,1.0
336,Video_1,18,710,1.0
337,Video_1,18,715,1.0
338,Video_1,18,720,1.0
339,Video_1,18,725,1.0
340,WIN_20210329_10_16_02_Pro,1,0,1.0
341,WIN_20210329_10_16_02_Pro,1,5,1.0
342,WIN_20210329_10_16_02_Pro,1,10,1.0
343,WIN_20210329_10_16_02_Pro,1,15,1.0
344,WIN_20210329_10_16_02_Pro,1,20,1.0
345,WIN_20210329_10_16_02_Pro,1,25,1.0
346,WIN_20210329_10_16_02_Pro,1,30,1.0
347,WIN_20210329_10_16_02_Pro,1,35,1.0
348,WIN_20210329_10_16_02_Pro,1,40,1.0
349,WIN_20210329_10_16_02_Pro,1,45,1.0
350,WIN_20210329_10_16_02_Pro,1,50,1.0
351,WIN_20210329_10_16_02_Pro,1,55,1.0
352,WIN_20210329_10_16_02_Pro,1,60,1.0
353,WIN_20210329_10_16_02_Pro,1,65,0.0
354,WIN_20210329_10_16_02_Pro,1,70,0.0
355,WIN_20210329_10_16_02_Pro,1,75,0.0
356,WIN_20210329_10_16_02_Pro,1,80,0.0
357,WIN_20210329_10_16_02_Pro,1,85,0.0
358,WIN_20210329_10_16_02_Pro,1,90,0.0
359,WIN_20210329_10_16_02_Pro,1,95,1.0
360,WIN_20210329_10_16_02_Pro,1,100,1.0
361,WIN_20210329_10_16_02_Pro,1,105,1.0
362,WIN_20210329_10_16_02_Pro,1,110,1.0
363,WIN_20210329_10_16_02_Pro,1,115,1.0
364,WIN_20210329_10_16_02_Pro,1,120,1.0
365,WIN_20210329_10_16_02_Pro,1,125,1.0
366,WIN_20210329_10_16_02_Pro,1,130,1.0
367,WIN_20210329_10_16_02_Pro,1,135,1.0
368,WIN_20210329_10_16_02_Pro,1,140,1.0
369,WIN_20210329_10_16_02_Pro,1,145,1.0
370,WIN_20210329_10_16_02_Pro,8,150,1.0
371,WIN_20210329_10_16_02_Pro,8,155,1.0
372,WIN_20210329_10_16_02_Pro,8,160,1.0
373,WIN_20210329_10_16_02_Pro,8,165,1.0
374,WIN_20210329_10_16_02_Pro,8,170,1.0
375,WIN_20210329_10_16_02_Pro,8,175,1.0
376,WIN_20210329_10_16_02_Pro,8,180,1.0
377,WIN_20210329_10_16_02_Pro,8,185,1.0
378,WIN_20210329_10_16_02_Pro,8,190,1.0
379,WIN_20210329_10_16_02_Pro,8,195,1.0
380,WIN_20210329_10_16_02_Pro,9,200,1.0
381,WIN_20210329_10_16_02_Pro,9,205,1.0
382,WIN_20210329_10_16_02_Pro,9,210,1.0
383,WIN_20210329_10_16_02_Pro,9,215,1.0
384,WIN_20210329_10_16_02_Pro,9,220,1.0
385,WIN_20210329_10_16_02_Pro,9,225,1.0
386,WIN_20210329_10_16_02_Pro,9,230,1.0
387,WIN_20210329_10_16_02_Pro,9,235,1.0
388,WIN_20210329_10_16_02_Pro,9,240,1.0
389,WIN_20210329_10_16_02_Pro,9,245,2.0
390,WIN_20210329_10_16_02_Pro,9,250,2.0
391,WIN_20210329_10_16_02_Pro,9,255,2.0
392,WIN_20210329_10_16_02_Pro,9,260,2.0
393,WIN_20210329_10_16_02_Pro,9,265,2.0
394,WIN_20210329_10_16_02_Pro,9,270,2.0
395,WIN_20210329_10_16_02_Pro,9,275,2.0
396,WIN_20210329_10_16_02_Pro,9,280,2.0
397,WIN_20210329_10_16_02_Pro,9,285,2.0
398,WIN_20210329_10_16_02_Pro,9,290,2.0
399,WIN_20210329_10_16_02_Pro,9,295,2.0
400,WIN_20210329_10_16_02_Pro,10,295,2.0
401,WIN_20210329_10_16_02_Pro,10,300,2.0
402,WIN_20210329_10_16_02_Pro,10,305,2.0
403,WIN_20210329_10_16_02_Pro,10,310,2.0
404,WIN_20210329_10_16_02_Pro,10,315,1.0
405,WIN_20210329_10_16_02_Pro,10,320,1.0
406,WIN_20210329_10_16_02_Pro,10,325,1.0
407,WIN_20210329_10_16_02_Pro,10,330,1.0
408,WIN_20210329_10_16_02_Pro,10,335,1.0
409,WIN_20210329_10_16_02_Pro,10,340,1.0
410,WIN_20210329_10_16_02_Pro,10,345,1.0
411,WIN_20210329_10_16_02_Pro,10,350,1.0
412,WIN_20210329_10_16_02_Pro,10,355,1.0
413,WIN_20210329_10_16_02_Pro,10,360,1.0
414,WIN_20210329_10_16_02_Pro,10,365,1.0
415,WIN_20210329_10_16_02_Pro,11,365,1.0
416,WIN_20210329_10_16_02_Pro,11,370,1.0
417,WIN_20210329_10_16_02_Pro,11,375,1.0
418,WIN_20210329_10_16_02_Pro,11,380,1.0
419,WIN_20210329_10_16_02_Pro,11,385,1.0
420,WIN_20210329_10_16_02_Pro,11,390,1.0
421,WIN_20210329_10_16_02_Pro,11,395,1.0
422,WIN_20210329_10_16_02_Pro,11,400,1.0
423,WIN_20210329_10_16_02_Pro,11,405,1.0
424,WIN_20210329_10_16_02_Pro,11,410,1.0
425,WIN_20210329_10_16_02_Pro,11,415,1.0
426,WIN_20210329_10_16_02_Pro,11,420,1.0
427,WIN_20210329_10_16_02_Pro,11,425,1.0
428,WIN_20210329_10_16_02_Pro,11,430,1.0
429,WIN_20210329_10_16_02_Pro,11,435,1.0
430,WIN_20210329_10_16_02_Pro,11,440,1.0
431,WIN_20210329_10_16_02_Pro,11,445,1.0
432,WIN_20210329_10_16_02_Pro,11,450,1.0
433,WIN_20210329_10_16_02_Pro,11,455,1.0
434,WIN_20210329_10_16_02_Pro,11,460,1.0
435,WIN_20210329_10_16_02_Pro,12,460,1.0
436,WIN_20210329_10_16_02_Pro,12,465,1.0
437,WIN_20210329_10_16_02_Pro,12,470,1.0
438,WIN_20210329_10_16_02_Pro,12,475,1.0
439,WIN_20210329_10_16_02_Pro,12,480,1.0
440,WIN_20210329_10_16_02_Pro,12,485,1.0
441,WIN_20210329_10_16_02_Pro,12,490,1.0
442,WIN_20210329_10_16_02_Pro,12,495,1.0
443,WIN_20210329_10_16_02_Pro,12,500,1.0
444,WIN_20210329_10_16_02_Pro,12,505,1.0
445,WIN_20210329_10_16_02_Pro,12,510,1.0
446,WIN_20210329_10_16_02_Pro,12,515,1.0
447,WIN_20210329_10_16_02_Pro,12,520,1.0
448,WIN_20210329_10_16_02_Pro,12,525,1.0
449,WIN_20210329_10_16_02_Pro,12,530,1.0
450,WIN_20210329_10_16_02_Pro,12,535,1.0
451,WIN_20210329_10_16_02_Pro,12,540,1.0
452,WIN_20210329_10_16_02_Pro,12,545,1.0
453,WIN_20210329_10_16_02_Pro,12,550,1.0
454,WIN_20210329_10_16_02_Pro,12,555,1.0
455,WIN_20210329_10_16_02_Pro,12,560,1.0
456,WIN_20210329_10_16_02_Pro,12,565,1.0
457,WIN_20210329_10_16_02_Pro,12,570,1.0
458,WIN_20210329_10_16_02_Pro,12,575,1.0
459,WIN_20210329_10_16_02_Pro,12,580,1.0
460,WIN_20210329_10_16_02_Pro,12,585,1.0
461,WIN_20210329_10_16_02_Pro,12,590,1.0
462,WIN_20210329_10_16_02_Pro,12,595,1.0
463,WIN_20210329_10_16_02_Pro,12,600,1.0
464,WIN_20210329_10_16_02_Pro,12,605,1.0
465,WIN_20210329_10_16_02_Pro,17,605,1.0
466,WIN_20210329_10_16_02_Pro,17,610,1.0
467,WIN_20210329_10_16_02_Pro,17,615,1.0
468,WIN_20210329_10_16_02_Pro,17,620,1.0
469,WIN_20210329_10_16_02_Pro,17,625,1.0
470,WIN_20210329_10_16_02_Pro,17,630,1.0
471,WIN_20210329_10_16_02_Pro,17,635,1.0
472,WIN_20210329_10_16_02_Pro,18,635,1.0
473,WIN_20210329_10_16_02_Pro,18,640,1.0
474,WIN_20210329_10_16_02_Pro,18,645,1.0
475,WIN_20210329_10_16_02_Pro,18,650,1.0
476,WIN_20210329_10_16_02_Pro,18,655,1.0
477,WIN_20210329_10_16_02_Pro,18,660,1.0
478,WIN_20210329_10_16_02_Pro,18,665,1.0
479,WIN_20210329_10_16_02_Pro,18,670,1.0
480,WIN_20210329_10_16_02_Pro,18,675,1.0
481,WIN_20210329_10_16_02_Pro,18,680,1.0
482,WIN_20210329_10_16_02_Pro,18,685,1.0
483,WIN_20210329_10_16_02_Pro,18,690,1.0
484,WIN_20210329_10_16_02_Pro,18,695,1.0
485,WIN_20210329_10_16_02_Pro,18,700,1.0
486,WIN_20210329_10_16_02_Pro,18,705,1.0
487,WIN_20210330_13_10_29_Pro,1,0,1.0
488,WIN_20210330_13_10_29_Pro,1,5,1.0
489,WIN_20210330_13_10_29_Pro,1,10,1.0
490,WIN_20210330_13_10_29_Pro,1,15,1.0
491,WIN_20210330_13_10_29_Pro,1,20,1.0
492,WIN_20210330_13_10_29_Pro,1,25,1.0
493,WIN_20210330_13_10_29_Pro,1,30,1.0
494,WIN_20210330_13_10_29_Pro,1,35,1.0
495,WIN_20210330_13_10_29_Pro,1,40,1.0
496,WIN_20210330_13_10_29_Pro,1,45,1.0
497,WIN_20210330_13_10_29_Pro,1,50,1.0
498,WIN_20210330_13_10_29_Pro,1,55,1.0
499,WIN_20210330_13_10_29_Pro,1,60,1.0
500,WIN_20210330_13_10_29_Pro,1,65,1.0
501,WIN_20210330_13_10_29_Pro,1,70,1.0
502,WIN_20210330_13_10_29_Pro,1,75,1.0
503,WIN_20210330_13_10_29_Pro,1,80,1.0
504,WIN_20210330_13_10_29_Pro,1,85,1.0
505,WIN_20210330_13_10_29_Pro,1,90,1.0
506,WIN_20210330_13_10_29_Pro,8,90,1.0
507,WIN_20210330_13_10_29_Pro,8,95,1.0
508,WIN_20210330_13_10_29_Pro,8,100,1.0
509,WIN_20210330_13_10_29_Pro,8,105,1.0
510,WIN_20210330_13_10_29_Pro,8,110,1.0
511,WIN_20210330_13_10_29_Pro,8,115,1.0
512,WIN_20210330_13_10_29_Pro,8,120,1.0
513,WIN_20210330_13_10_29_Pro,8,125,1.0
514,WIN_20210330_13_10_29_Pro,8,130,1.0
515,WIN_20210330_13_10_29_Pro,8,135,1.0
516,WIN_20210330_13_10_29_Pro,8,140,1.0
517,WIN_20210330_13_10_29_Pro,9,140,1.0
518,WIN_20210330_13_10_29_Pro,9,145,1.0
519,WIN_20210330_13_10_29_Pro,9,150,1.0
520,WIN_20210330_13_10_29_Pro,9,155,1.0
521,WIN_20210330_13_10_29_Pro,9,160,1.0
522,WIN_20210330_13_10_29_Pro,9,165,1.0
523,WIN_20210330_13_10_29_Pro,9,170,1.0
524,WIN_20210330_13_10_29_Pro,9,175,1.0
525,WIN_20210330_13_10_29_Pro,9,180,1.0
526,WIN_20210330_13_10_29_Pro,9,185,1.0
527,WIN_20210330_13_10_29_Pro,9,190,1.0
528,WIN_20210330_13_10_29_Pro,9,195,1.0
529,WIN_20210330_13_10_29_Pro,9,200,1.0
530,WIN_20210330_13_10_29_Pro,9,205,1.0
531,WIN_20210330_13_10_29_Pro,9,210,1.0
532,WIN_20210330_13_10_29_Pro,9,215,1.0
533,WIN_20210330_13_10_29_Pro,9,220,1.0
534,WIN_20210330_13_10_29_Pro,9,225,1.0
535,WIN_20210330_13_10_29_Pro,9,230,1.0
536,WIN_20210330_13_10_29_Pro,9,235,1.0
537,WIN_20210330_13_10_29_Pro,9,240,1.0
538,WIN_20210330_13_10_29_Pro,10,240,1.0
539,WIN_20210330_13_10_29_Pro,10,245,1.0
540,WIN_20210330_13_10_29_Pro,10,250,1.0
541,WIN_20210330_13_10_29_Pro,10,255,1.0
542,WIN_20210330_13_10_29_Pro,10,260,1.0
543,WIN_20210330_13_10_29_Pro,10,265,1.0
544,WIN_20210330_13_10_29_Pro,10,270,1.0
545,WIN_20210330_13_10_29_Pro,10,275,1.0
546,WIN_20210330_13_10_29_Pro,10,280,1.0
547,WIN_20210330_13_10_29_Pro,10,285,1.0
548,WIN_20210330_13_10_29_Pro,10,290,1.0
549,WIN_20210330_13_10_29_Pro,10,295,1.0
550,WIN_20210330_13_10_29_Pro,10,300,1.0
551,WIN_20210330_13_10_29_Pro,10,305,1.0
552,WIN_20210330_13_10_29_Pro,11,310,1.0
553,WIN_20210330_13_10_29_Pro,11,315,1.0
554,WIN_20210330_13_10_29_Pro,11,320,1.0
555,WIN_20210330_13_10_29_Pro,11,325,1.0
556,WIN_20210330_13_10_29_Pro,11,330,1.0
557,WIN_20210330_13_10_29_Pro,11,335,1.0
558,WIN_20210330_13_10_29_Pro,11,340,1.0
559,WIN_20210330_13_10_29_Pro,11,345,1.0
560,WIN_20210330_13_10_29_Pro,11,350,1.0
561,WIN_20210330_13_10_29_Pro,11,355,1.0
562,WIN_20210330_13_10_29_Pro,11,360,1.0
563,WIN_20210330_13_10_29_Pro,11,365,1.0
564,WIN_20210330_13_10_29_Pro,11,370,1.0
565,WIN_20210330_13_10_29_Pro,11,375,1.0
566,WIN_20210330_13_10_29_Pro,11,380,1.0
567,WIN_20210330_13_10_29_Pro,11,385,1.0
568,WIN_20210330_13_10_29_Pro,11,390,1.0
569,WIN_20210330_13_10_29_Pro,11,395,2.0
570,WIN_20210330_13_10_29_Pro,11,400,2.0
571,WIN_20210330_13_10_29_Pro,11,405,2.0
572,WIN_20210330_13_10_29_Pro,12,405,2.0
573,WIN_20210330_13_10_29_Pro,12,410,2.0
574,WIN_20210330_13_10_29_Pro,12,415,2.0
575,WIN_20210330_13_10_29_Pro,12,420,1.0
576,WIN_20210330_13_10_29_Pro,12,425,1.0
577,WIN_20210330_13_10_29_Pro,12,430,1.0
578,WIN_20210330_13_10_29_Pro,12,435,1.0
579,WIN_20210330_13_10_29_Pro,12,440,1.0
580,WIN_20210330_13_10_29_Pro,12,445,1.0
581,WIN_20210330_13_10_29_Pro,12,450,1.0
582,WIN_20210330_13_10_29_Pro,12,455,1.0
583,WIN_20210330_13_10_29_Pro,12,460,1.0
584,WIN_20210330_13_10_29_Pro,12,465,1.0
585,WIN_20210330_13_10_29_Pro,12,470,1.0
586,WIN_20210330_13_10_29_Pro,12,475,1.0
587,WIN_20210330_13_10_29_Pro,12,480,1.0
588,WIN_20210330_13_10_29_Pro,12,485,1.0
589,WIN_20210330_13_10_29_Pro,12,490,1.0
590,WIN_20210330_13_10_29_Pro,12,495,1.0
591,WIN_20210330_13_10_29_Pro,12,500,1.0
592,WIN_20210330_13_10_29_Pro,12,505,1.0
593,WIN_20210330_13_10_29_Pro,12,510,1.0
594,WIN_20210330_13_10_29_Pro,12,515,1.0
595,WIN_20210330_13_10_29_Pro,12,520,1.0
596,WIN_20210330_13_10_29_Pro,12,525,1.0
597,WIN_20210330_13_10_29_Pro,12,530,1.0
598,WIN_20210330_13_10_29_Pro,12,535,1.0
599,WIN_20210330_13_10_29_Pro,12,540,1.0
600,WIN_20210330_13_10_29_Pro,12,545,1.0
601,WIN_20210330_13_10_29_Pro,12,550,1.0
602,WIN_20210330_13_10_29_Pro,12,555,1.0
603,WIN_20210330_13_10_29_Pro,12,560,1.0
604,WIN_20210330_13_10_29_Pro,12,565,1.0
605,WIN_20210330_13_10_29_Pro,12,570,1.0
606,WIN_20210330_13_10_29_Pro,12,575,1.0
607,WIN_20210330_13_10_29_Pro,12,580,1.0
608,WIN_20210330_13_10_29_Pro,12,585,1.0
609,WIN_20210330_13_10_29_Pro,12,590,1.0
610,WIN_20210330_13_10_29_Pro,12,595,1.0
611,WIN_20210330_13_10_29_Pro,12,600,1.0
612,WIN_20210330_13_10_29_Pro,12,605,1.0
613,WIN_20210330_13_10_29_Pro,12,610,1.0
